"id","id_capa","id_tipo_servicio","direccion_web","nombre_capa","titulo_capa","estado","id_layer","usuario_registro","fecha_registro"
1,313,11,"https://ider.regionucayali.gob.pe/geoservicios/services/servicios_ogc/Peru_GRU_1201/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","PlantacionesTPP",True,42464,1,"2026-02-18 11:14:23.709268-05"
2,1025,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260209095518___Reembolsos_atendidos_Tit_Dic2025/wms?service=WMS&request=GetCapabilities","20260209095518___Reembolsos_atendidos_Tit_Dic2025","20260209095518___Reembolsos_atendidos_Tit_Dic2025",True,42243,1,"2026-02-18 11:14:23.709268-05"
3,1118,11,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_red_vial_departamental_jul24/wms?service=wms&request=GetCapabilities","pe_mtc_018_red_vial_departamental_jul24","pe_mtc_018_red_vial_departamental_jul24",True,42437,1,"2026-02-18 11:14:23.709268-05"
4,232,11,"http://geoportal.regionamazonas.gob.pe/geoserver/visor/cb_drenaje_superficial/wms?service=WMS&request=GetCapabilities","","",False,0,1,"2026-02-18 11:14:23.709268-05"
5,121,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/ANCASH_IR_SAT/wms?service=WMS&request=GetCapabilities","ANCASH_IR_SAT","8_PeruSAT_IR",True,40233,1,"2026-02-18 11:14:23.709268-05"
6,653,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_pcm_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_dist_pcm_","SECTORES GOBIERNO NACIONAL | PCM | Proyectos - Distrital",True,601,1,"2026-02-18 11:14:23.709268-05"
7,1186,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_02/05_02_017_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_02_017_03_001_512_0000_00_00","CARACTERIZACION DE PRECIPITACION - 17 PRIMAVERA",True,41595,1,"2026-02-18 11:14:23.709268-05"
8,126,11,"https://espacialg.geoperu.gob.pe/geoserver/satelite/2_SPOT6_IR/wms?service=WMS&request=GetCapabilities","2_SPOT6_IR","2_SPOT6_IR",True,40238,1,"2026-02-18 11:14:23.709268-05"
9,1371,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250206175349___Casos_al_22_de_setiembre_del_2024/wms?service=WMS&request=GetCapabilities","20250206175349___Casos_al_22_de_setiembre_del_2024","20250206175349___Casos_al_22_de_setiembre_del_2024",True,40754,1,"2026-02-18 11:14:23.709268-05"
10,1728,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_96/05_96_010_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_96_010_04_001_512_0000_00_00","SAN MARTIN - TEMP MINIMA - 10 MES DE OCTUBRE",True,41739,1,"2026-02-18 11:14:23.709268-05"
11,1677,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_97/05_97_005_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_97_005_04_001_512_0000_00_00","SAN MARTIN - TEMP MAXIMA - 05 MES DE MAYO",True,41751,1,"2026-02-18 11:14:23.709268-05"
12,1559,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251212141322___Total_Becarios_2023/wms?service=WMS&request=GetCapabilities","20251212141322___Total_Becarios_2023","20251212141322___Total_Becarios_2023",True,42071,1,"2026-02-18 11:14:23.709268-05"
13,156,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241120181004___4_Por_Nivel_Gravedad_Leve_Set2024/wms?service=WMS&request=GetCapabilities","20241120181004___4_Por_Nivel_Gravedad_Leve_Set2024","20241120181004___4_Por_Nivel_Gravedad_Leve_Set2024",True,40443,1,"2026-02-18 11:14:23.709268-05"
14,779,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_mvcs_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_dist_mvcs_","SECTORES GOBIERNO NACIONAL | MVCS | Proyectos - Distrital",True,736,1,"2026-02-18 11:14:23.709268-05"
15,284,11,"https://portal.regionsanmartin.gob.pe:6443/arcgis/services/IDERSAM/Bosque_y_No_Bosque2019/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",False,0,1,"2026-02-18 11:14:23.709268-05"
16,1074,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260130091600___Capacitacion_Laboral_Jul_Set_2025/wms?service=WMS&request=GetCapabilities","20260130091600___Capacitacion_Laboral_Jul_Set_2025","20260130091600___Capacitacion_Laboral_Jul_Set_2025",True,42161,1,"2026-02-18 11:14:23.709268-05"
17,1745,17,"https://geoservidorperu.minam.gob.pe/arcgis/rest/services/Servicios_GeoPERU/ServicioDegradacion_MINAM/MapServer","0","Degradación 2022",True,41002,1,"2026-02-18 11:14:23.709268-05"
18,1328,11,"https://sig.otass.gob.pe/server/services/IMAGENES/ORTOFOTO_EPSSMU_AR/MapServer/WMSServer?service=WMS&request=GetCapabilities","0","ORTOFOTO_EPSSMU_AR",True,41026,1,"2026-02-18 11:14:23.709268-05"
19,1843,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_09_02/09_02_009_03_002_511_0000_00_00/ows?service=WMS&request=GetCapabilities","09_02_009_03_002_511_0000_00_00","FRECUENCIA DE NEVADAS - EVENTOS PROMEDIO 09 SEPTIEMBRE - PERU",True,41874,1,"2026-02-18 11:14:23.709268-05"
20,486,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_ccpp_3_/wms?service=WMS&request=GetCapabilities","peru_ccpp_3_","CARTOGRAFIA | POBLACION RANGOS | De 1,001 a 2,500 habitantes",True,767,1,"2026-02-18 11:14:23.709268-05"
21,59,12,"https://geosnirh.ana.gob.pe/server/services/Público/PuntosCriticos/MapServer/WFSServer?service=WFS&request=GetCapabilities","PuntosCriticos:Puntos_Criticos","Puntos_Criticos",True,38839,1,"2026-02-18 11:14:23.709268-05"
22,1927,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_10/06_10_001_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_10_001_03_001_512_0000_00_00","TENDENCIA DE TEMP MAXIMA 01 ENERO - PERU",True,41800,1,"2026-02-18 11:14:23.709268-05"
23,1532,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_econo_fom_prod_pesq_cons_hum_dir_2023_/wms?service=WMS&request=GetCapabilities","peru_econo_fom_prod_pesq_cons_hum_dir_2023_","peru_econo_fom_prod_pesq_cons_hum_dir_2023",True,39050,1,"2026-02-18 11:14:23.709268-05"
24,1992,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Plan_Manejo_RRSS_Municipales/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Plan de Manejo de Residuos Sólidos Municipales",True,42011,1,"2026-02-18 11:14:23.709268-05"
25,483,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_viv_PHAB1_/wms?service=WMS&request=GetCapabilities","peru_viv_PHAB1_","INDICADOR URBANO || Con una habitación",True,1054,1,"2026-02-18 11:14:23.709268-05"
26,1483,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251022084142___Casos_al_29_de_setiembre_del_2025/wms?service=WMS&request=GetCapabilities","20251022084142___Casos_al_29_de_setiembre_del_2025","20251022084142___Casos_al_29_de_setiembre_del_2025",True,41677,1,"2026-02-18 11:14:23.709268-05"
27,474,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260202080348___6_club_madres25/wms?service=WMS&request=GetCapabilities","20260202080348___6_club_madres25","20260202080348___6_club_madres25",True,42167,1,"2026-02-18 11:14:23.709268-05"
28,425,11,"https://geocatmin.ingemmet.gob.pe/arcgis/services/SERV_GEOLOGIA_50K_INTEGRADA/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Litologia",True,42292,1,"2026-02-18 11:14:23.709268-05"
29,1123,12,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_red_vial_nacional_dic24/wfs?service=wfs&request=GetCapabilities","geoportal:pe_mtc_018_red_vial_nacional_dic24","pe_mtc_018_red_vial_nacional_dic24",True,42441,1,"2026-02-18 11:14:23.709268-05"
30,1907,17,"https://geoservidorperu.minam.gob.pe/arcgis/rest/services/Servicios_GeoPERU/ServicioSitiosRAMSAR_MINAM/MapServer","0","Sitios RAMSAR",True,41005,1,"2026-02-18 11:14:23.709268-05"
31,945,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241018101425___CEM_E_2023_ECONO/wms?service=WMS&request=GetCapabilities","20241018101425___CEM_E_2023_ECONO","20241018101425___CEM_E_2023_ECONO",True,40335,1,"2026-02-18 11:14:23.709268-05"
32,537,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/ peru_adulto_mayor_65mas_/wms?service=WMS&request=GetCapabilities","","",False,8279,1,"2026-02-18 11:14:23.709268-05"
33,886,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250625173243___Capa3_EME_Cien_2doSec_2023/wms?service=WMS&request=GetCapabilities","20250625173243___Capa3_EME_Cien_2doSec_2023","20250625173243___Capa3_EME_Cien_2doSec_2023",True,41154,1,"2026-02-18 11:14:23.709268-05"
34,1972,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Centrales_Hidroelectricas_Proyectadas/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Centrales Hidroeléctricas-Proyectada",True,41975,1,"2026-02-18 11:14:23.709268-05"
35,1569,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241018120506___Distritos_cobertura_desague_2024/wms?service=WMS&request=GetCapabilities","20241018120506___Distritos_cobertura_desague_2024","20241018120506___Distritos_cobertura_desague_2024",True,40349,1,"2026-02-18 11:14:23.709268-05"
36,1874,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_03_02/03_02_001_03_000_512_0000_00_00/ows?service=WMS&request=GetCapabilities","03_02_001_03_000_512_0000_00_00","PROBABILIDAD DE OCURRENCIA PP - PERU",True,42324,1,"2026-02-18 11:14:23.709268-05"
37,1991,12,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Derechos_Mineros/MapServer/WFSServer?request=GetCapabilities&service=WFS","Derechos_Mineros:Derechos_Mineros","Derechos_Mineros",True,42001,1,"2026-02-18 11:14:23.709268-05"
38,906,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_08_04/08_04_007_03_001_514_0000_00_00/ows?service=WMS&request=GetCapabilities","08_04_007_03_001_514_0000_00_00","ENERGIA SOLAR 07 JULIO - PERU",True,41860,1,"2026-02-18 11:14:23.709268-05"
39,333,11,"https://ide.igp.gob.pe/geoserver/Geologia/wms?","geologia","geologia",True,39441,1,"2026-02-18 11:14:23.709268-05"
40,672,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_minjus_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_minjus_","SECTORES GOBIERNO NACIONAL | MINJUS | Actividades - Departamental",True,629,1,"2026-02-18 11:14:23.709268-05"
41,1056,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240924233022___Competencias_Laborales_Abr_Jun_2024/wms?service=WMS&request=GetCapabilities","20240924233022___Competencias_Laborales_Abr_Jun_2024","20240924233022___Competencias_Laborales_Abr_Jun_2024",True,40174,1,"2026-02-18 11:14:23.709268-05"
42,882,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_ece_ct_2s_/wms?service=WMS&request=GetCapabilities","peru_ece_ct_2s_","EDUCACION | EVALUACIÓN CENSAL (ECE - 2018) 2° SECUNDARIA | CIENCIA Y TECNOLOGÍA - DISTRITO",True,835,1,"2026-02-18 11:14:23.709268-05"
43,178,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241217171041___3_Cuota_empleo_Mun_Dist_ene_dic_2023/wms?service=WMS&request=GetCapabilities","20241217171041___3_Cuota_empleo_Mun_Dist_ene_dic_2023","20241217171041___3_Cuota_empleo_Mun_Dist_ene_dic_2023",True,40570,1,"2026-02-18 11:14:23.709268-05"
44,797,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_dist_mimp_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_dist_mimp_","SECTORES GOBIERNO NACIONAL | MIMP | Proyectos - Distrital",True,754,1,"2026-02-18 11:14:23.709268-05"
45,319,11,"https://ide.icl.gob.pe:8443/geoserver/IDEP/idep_tg_lote/wms?service=WMS&request=GetCapabilities","idep_tg_lote","idep_tg_lote",True,42384,1,"2026-02-18 11:14:23.709268-05"
46,275,11,"http://ide.regionmadrededios.gob.pe/geoserver/forestal/diferentes_madera/wms?service=WMS&request=GetCapabilities","","",False,0,1,"2026-02-18 11:14:23.709268-05"
47,1321,11,"https://sig.otass.gob.pe/server/services/IMAGENES/ORTOFOTO_EMUSAP/MapServer/WMSServer?service=WMS&request=GetCapabilities","0","ORTOFOTO_EMUSAP",True,41019,1,"2026-02-18 11:14:23.709268-05"
48,407,11,"https://www.idep.gob.pe/geoportal/services/SERVICIOS_IGN/TRANSPORTES_Y_COMUNICACIONES_500K/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Vias de Transportes",True,42362,1,"2026-02-18 11:14:23.709268-05"
49,105,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_inundacion_elnino_group_/wms?service=WMS&request=GetCapabilities","peru_inundacion_elnino_group_","RIESGOS | Lluvias susceptibilidad | Inundaciones por lluvias asociadas a eventos El Niño group",True,1185,1,"2026-02-18 11:14:23.709268-05"
50,1994,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Plantas_Almacenamiento_GasN/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Plantas de Almacenamiento - GN",True,41997,1,"2026-02-18 11:14:23.709268-05"
51,1681,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_03/05_03_013_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_03_013_03_001_512_0000_00_00","CARACTERIZACION DE TEMP MINIMA - 13 ANUAL",True,42317,1,"2026-02-18 11:14:23.709268-05"
52,808,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_prov_mincu_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_prov_mincu_","SECTORES GOBIERNO NACIONAL | CULTURA | Actividades - Provincial",True,789,1,"2026-02-18 11:14:23.709268-05"
53,2065,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20251203093750___Cultural_2025/wms?service=WMS&request=GetCapabilities","20251203093750___Cultural_2025","20251203093750___Cultural_2025",True,42044,1,"2026-02-18 11:14:23.709268-05"
54,1613,11,"https://gis.chavimochic.gob.pe/geoserver/calidadaguasuperficial2023/peru_pech_007_monitoreo_superficial_anual_2023/wms?request=GetCapabilities&service=WMS","peru_pech_007_monitoreo_superficial_anual_2023","SGDA-DRDyCS - MONITOREO-SUPERFICIAL-ANUAL-2023",True,41946,1,"2026-02-18 11:14:23.709268-05"
55,101,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_riesgos_minagri_/wms?service=WMS&request=GetCapabilities","peru_riesgos_minagri_","RIESGOS | RIESGOS POR SECTORES | Heladas y friaje sector Agricultura Pecuaria",True,1181,1,"2026-02-18 11:14:23.709268-05"
56,1538,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241210170510___Capa1_Educ_Alimen_Nutric_Pesca_Educa_2024/wms?service=WMS&request=GetCapabilities","20241210170510___Capa1_Educ_Alimen_Nutric_Pesca_Educa_2024","20241210170510___Capa1_Educ_Alimen_Nutric_Pesca_Educa_2024",True,40520,1,"2026-02-18 11:14:23.709268-05"
57,1007,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240510165644___Atendidos_INR_Proced_Edad_xdist_2023/wms?service=WMS&request=GetCapabilities","20240510165644___Atendidos_INR_Proced_Edad_xdist_2023","20240510165644___Atendidos_INR_Proced_Edad_xdist_2023",True,39688,1,"2026-02-18 11:14:23.709268-05"
58,1701,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_93/05_93_004_04_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_93_004_04_001_512_0000_00_00","LIMA - TEMP MINIMA - 04 MES DE ABRIL",True,41652,1,"2026-02-18 11:14:23.709268-05"
59,1583,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250724151032___Capa1_Tambos_Operativos_210725/wms?service=WMS&request=GetCapabilities","20250724151032___Capa1_Tambos_Operativos_210725","20250724151032___Capa1_Tambos_Operativos_210725",True,41244,1,"2026-02-18 11:14:23.709268-05"
60,819,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_presupuesto_regional_/wms?service=WMS&request=GetCapabilities","peru_presupuesto_regional_","GOBIERNOS REGIONALES | PRESUPUESTO REGIONAL | Presupuesto Regional",True,1071,1,"2026-02-18 11:14:23.709268-05"
61,22,11,"https://geosnirh.ana.gob.pe/server/services/Público/PuntosdeMuestreo/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","PuntosdeMuestreo",True,38800,1,"2026-02-18 11:14:23.709268-05"
62,1830,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_02_02/02_02_002_03_001_512_1998_00_00/ows?service=WMS&request=GetCapabilities","02_02_002_03_001_512_1998_00_00","PRECIPITACIÓN NIÑO 97 - 98 EFM",True,41558,1,"2026-02-18 11:14:23.709268-05"
63,1404,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619122207___Casos_al_05_de_abril_del_2024/wms?service=WMS&request=GetCapabilities","20250619122207___Casos_al_05_de_abril_del_2024","20250619122207___Casos_al_05_de_abril_del_2024",True,41100,1,"2026-02-18 11:14:23.709268-05"
64,318,12,"https://ide.icl.gob.pe:8443/geoserver/IDEP/idep_tg_eje_via/wfs?service=WFS&version=2.0.0&request=GetCapabilities","IDEP:idep_tg_eje_via","idep_tg_eje_via",True,42383,1,"2026-02-18 11:14:23.709268-05"
65,543,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_cenagro_capacitacion_/wms?service=WMS&request=GetCapabilities","peru_cenagro_capacitacion_","AGRARIO | CAPACITACION | Productores - Distrito",True,1146,1,"2026-02-18 11:14:23.709268-05"
66,1891,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_01_99/01_99_002_04_001_512_2022_00_00/ows?service=WMS&request=GetCapabilities","01_99_002_04_001_512_2022_00_00","PUNO - PERIODO DE RETORNO DE SEQUIAS SPI SEVERA",True,41554,1,"2026-02-18 11:14:23.709268-05"
67,1062,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241024124155___Autoempleo_Productivo_Jul_Set_2024/wms?service=WMS&request=GetCapabilities","20241024124155___Autoempleo_Productivo_Jul_Set_2024","20241024124155___Autoempleo_Productivo_Jul_Set_2024",True,40382,1,"2026-02-18 11:14:23.709268-05"
68,1057,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240924233110___Moodle_Abr_Jun_2024/wms?service=WMS&request=GetCapabilities","20240924233110___Moodle_Abr_Jun_2024","20240924233110___Moodle_Abr_Jun_2024",True,40175,1,"2026-02-18 11:14:23.709268-05"
69,32,12,"https://geosnirh.ana.gob.pe/server/services/Público/DUA_Pecuario/MapServer/WFSServer?request=GetCapabilities&service=WFS","DUA_Pecuario:BDSNIRH.gis.vDerechoUsoPecuario","BDSNIRH.gis.vDerechoUsoPecuario",True,38812,1,"2026-02-18 11:14:23.709268-05"
70,2044,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250923155329___2_Mujeres_Adultas_cuenta_Dic2024/wms?service=WMS&request=GetCapabilities","20250923155329___2_Mujeres_Adultas_cuenta_Dic2024","20250923155329___2_Mujeres_Adultas_cuenta_Dic2024",True,41409,1,"2026-02-18 11:14:23.709268-05"
71,1918,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_99/05_99_003_04_001_512_2022_00_00/ows?service=WMS&request=GetCapabilities","05_99_003_04_001_512_2022_00_00","PUNO - TENDENCIA LLUVIAS DURACION 1964-1965 A 2018-2019",True,41769,1,"2026-02-18 11:14:23.709268-05"
72,353,11,"https://www.idep.gob.pe/geoportal/services/SERVICIOS_IGN/TOPONIMIA_500K/MapServer/WMSServer?request=GetCapabilities&service=WMS","","",False,39449,1,"2026-02-18 11:14:23.709268-05"
73,717,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_03_minsa_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_03_minsa_","SECTORES GOBIERNO NACIONAL | MINSA | Actividades - Departamental",True,674,1,"2026-02-18 11:14:23.709268-05"
74,1391,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250619103501___Casos_al_07_de_abril_del_2025/wms?service=WMS&request=GetCapabilities","20250619103501___Casos_al_07_de_abril_del_2025","20250619103501___Casos_al_07_de_abril_del_2025",True,41083,1,"2026-02-18 11:14:23.709268-05"
75,787,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_pre_e_00_02_prov_produce_/wms?service=WMS&request=GetCapabilities","peru_pre_e_00_02_prov_produce_","SECTORES GOBIERNO NACIONAL | PRODUCE | Proyectos - Provincial",True,744,1,"2026-02-18 11:14:23.709268-05"
76,2007,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Unidades_Menores_Pto/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Grifos y EESS, Gasocentros",True,41993,1,"2026-02-18 11:14:23.709268-05"
77,1288,11,"https://gisem.osinergmin.gob.pe/serverosih/services/OGC/PeruOsinergmin019RedesMediaTension/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Tramos de Media Tensión",True,40823,1,"2026-02-18 11:14:23.709268-05"
78,332,11,"https://ide.igp.gob.pe/geoserver/Geomorfologia/wms?","geomorfologia","geomorfologia",True,39440,1,"2026-02-18 11:14:23.709268-05"
79,1740,17,"https://geoservidorperu.minam.gob.pe/arcgis/rest/services/Servicios_GeoPERU/ServicioCFOI_MINAM/MapServer","0","Condiciones Favorables de Incendios",True,41000,1,"2026-02-18 11:14:23.709268-05"
80,1600,11,"https://gis.chavimochic.gob.pe/geoserver/redpozoscasub2023/peru_pech_007_red_pozos_monitoreo_casub_2023/wms?request=GetCapabilities&service=WMS","peru_pech_007_red_pozos_monitoreo_casub_descenso_2023","SGDA-DRDyCS - CASUB-DESCENSO-2023",True,41938,1,"2026-02-18 11:14:23.709268-05"
81,1087,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/afirmado_jun25/wms?service=WMS&request=GetCapabilities","afirmado_jun25","INFRAESTRUCTURA | Vias Vecinales | Afirmado 2025",True,41454,1,"2026-02-18 11:14:23.709268-05"
82,235,11,"http://geoportal.regionamazonas.gob.pe/geoserver/visor/cb_distritos/wms?service=WMS&request=GetCapabilities","","",False,0,1,"2026-02-18 11:14:23.709268-05"
83,368,11,"https://www.idep.gob.pe/geoportal/services/SERVICIOS_IGN/CULTURAL_500K/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Área Urbana",True,42261,1,"2026-02-18 11:14:23.709268-05"
84,993,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20240428165904___Obstetras_XEESS_Feb2024/wms?service=WMS&request=GetCapabilities","20240428165904___Obstetras_XEESS_Feb2024","20240428165904___Obstetras_XEESS_Feb2024",True,39619,1,"2026-02-18 11:14:23.709268-05"
85,316,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_operaciones_isa_/wms?service=WMS&request=GetCapabilities","peru_operaciones_isa_","Operaciones del Grupo ISA",True,8583,1,"2026-02-18 11:14:23.709268-05"
86,1279,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_05_04/05_04_002_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","05_04_002_03_001_512_0000_00_00","CARACTERIZACION DE TEMP MAXIMA - 02 MES DE FEBRERO",True,41615,1,"2026-02-18 11:14:23.709268-05"
87,176,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20241217165211___2_Cuota_empleo_Mun_Prov_ene_dic_2023/wms?service=WMS&request=GetCapabilities","20241217165211___2_Cuota_empleo_Mun_Prov_ene_dic_2023","20241217165211___2_Cuota_empleo_Mun_Prov_ene_dic_2023",True,40567,1,"2026-02-18 11:14:23.709268-05"
88,1989,11,"https://pifa.oefa.gob.pe/server_gis/services/Metadatos/Lotes_Gas_Natural/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Lotes - Gas Natural",True,41999,1,"2026-02-18 11:14:23.709268-05"
89,524,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_jne_distrito_/wms?service=WMS&request=GetCapabilities","peru_jne_distrito_","GOBIERNOS LOCALES || Participación Electoral - Distritos",True,1074,1,"2026-02-18 11:14:23.709268-05"
90,1100,11,"https://swmapas.mtc.gob.pe:8443/geoserver/geoportal/pe_mtc_018_estaciones_ferroviarias/wms?service=wms&request=GetCapabilities","pe_mtc_018_estaciones_ferroviarias","pe_mtc_018_estaciones_ferroviarias",True,42436,1,"2026-02-18 11:14:23.709268-05"
91,1945,11,"https://idesep.senamhi.gob.pe:443/geoserver/g_06_09/06_09_005_03_001_512_0000_00_00/ows?service=WMS&request=GetCapabilities","06_09_005_03_001_512_0000_00_00","TENDENCIA DE TEMP MEDIA 05 MAYO - PERU",True,41791,1,"2026-02-18 11:14:23.709268-05"
92,1896,11,"https://geoservidorperu.minam.gob.pe/arcgis/services/Servicios_GeoPERU/ServicioRHI_MINAM/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Registro histórico de incendios 2000-2025",True,41001,1,"2026-02-18 11:14:23.709268-05"
93,878,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20250625172802___Capa1_EME_Lec_4toPri_2023/wms?service=WMS&request=GetCapabilities","20250625172802___Capa1_EME_Lec_4toPri_2023","20250625172802___Capa1_EME_Lec_4toPri_2023",True,41150,1,"2026-02-18 11:14:23.709268-05"
94,230,11,"http://geoportal.regionamazonas.gob.pe/geoserver/visor/sicre_concesiones_conservacion/wms?service=WMS&request=GetCapabilities","","",False,0,1,"2026-02-18 11:14:23.709268-05"
95,555,11,"https://espacialg.geoperu.gob.pe/geoserver/subsistemas/20260129143302___4_resid_solidos_db25/wms?service=WMS&request=GetCapabilities","20260129143302___4_resid_solidos_db25","20260129143302___4_resid_solidos_db25",True,42155,1,"2026-02-18 11:14:23.709268-05"
96,538,11,"https://espacialg.geoperu.gob.pe/geoserver/geoperu/peru_ccpp_menor_/wms?service=WMS&request=GetCapabilities","peru_ccpp_menor_","CARTOGRAFIA | Población Dispersa",True,583,1,"2026-02-18 11:14:23.709268-05"
97,12,12,"https://geosnirh.ana.gob.pe/server/services/Público/Consejos_de_Cuencas/MapServer/WFSServer?request=GetCapabilities&service=WFS","Consejos_de_Cuencas:CRHCaprobados","CRHCaprobados",True,38790,1,"2026-02-18 11:14:23.709268-05"
98,261,11,"https://geoserviciosider.regionloreto.gob.pe/server/services/servicios_wfs/ComunidadesCampesinas/MapServer/WFSServer?request=GetCapabilities&service=WFS","","",False,0,1,"2026-02-18 11:14:23.709268-05"
99,1644,11,"https://geoservicios.sernanp.gob.pe/arcgis/services/gestion_de_anp/peru_sernanp_0213/MapServer/WMSServer?request=Getcapabilities&service=WMS","1","Zonificacion ACR",True,42331,1,"2026-02-18 11:14:23.709268-05"
100,47,11,"https://geosnirh.ana.gob.pe/server/services/Público/Reservorios/MapServer/WMSServer?request=GetCapabilities&service=WMS","0","Reservorios",True,38827,1,"2026-02-18 11:14:23.709268-05"
